Name,Nationality,Gender,Birth,Death,Age,Total Works,Total Departments,Architecture & Design,Fluxus Collection,Drawings & Prints,Painting & Sculpture,Media and Performance,Photography,Film,Architecture & Design - Image Archive,Common Department,Start Work Date,End Work Date,Total Years
0.7182236,0.10769231,1.0,0.9794692,0.0,0.03311913,0.006613264,0.0,0.0,0.0,0.0,0.0,0.0,0.018087855,0.0,0.0,1.0,0.0035175472,0.9935739,0.06542056
0.98085755,0.16923077,1.0,0.9834752,0.0,0.029164607,2.7943368E-4,0.0,0.0021425243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037920377,0.99258524,0.0
0.39203677,0.16923077,1.0,0.9849775,0.0,0.027681662,2.7943368E-4,0.0,0.0021425243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037920377,0.99258524,0.0
0.9785605,0.16923077,1.0,0.98197293,0.0,0.030647554,2.7943368E-4,0.0,0.0021425243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037920377,0.99258524,0.0
0.568147,0.16923077,1.0,0.987982,0.0,0.024715768,0.0,0.0,0.0018630647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003863202,0.99752843,0.009345794
0.38897398,0.16923077,0.5,0.987982,0.0,0.024715768,0.0,0.0,0.0018630647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003863202,0.99752843,0.009345794
0.46707505,0.015384615,1.0,0.91737604,0.91699606,0.0113692535,0.0015834576,0.0,0.0,0.0,0.0,0.0,0.0,0.007354403,0.0,0.0,1.0,0.0022060918,0.91744936,0.046728972
0.37289435,0.36923078,1.0,0.9559339,0.97875494,0.035096392,0.0019560358,0.2,3.7261294E-4,0.0,0.010979229,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0030905616,0.9752842,0.10280374
0.50382847,0.84615386,1.0,0.9449174,0.9520751,0.019278299,0.0037257825,0.2,0.0,0.0,0.016023738,0.083333336,0.0,0.0,0.0,0.0,0.16666667,0.002755073,0.962432,0.11214953
0.0091883615,0.10769231,0.5,0.9238858,0.95108694,0.039050914,0.0010245901,0.0,0.0,0.0,0.0,0.0,0.0,0.006161797,0.0,0.0,1.0,0.0023687528,0.9233811,0.0
0.770291,0.015384615,1.0,0.9699549,0.0,0.04251112,4.657228E-4,0.2,0.0,0.0,0.0071216617,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.97874445,0.07476635
0.4280245,0.015384615,0.5,0.97295946,0.9940711,0.033613447,0.0055886735,0.0,0.0,0.0,0.0,0.0,0.0,0.015901411,0.0,0.0,1.0,0.0034565493,0.99159664,0.1495327
0.9655436,0.015384615,1.0,0.9499249,0.9767786,0.039050914,0.007824143,0.2,0.0,0.0,0.030563798,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0030498963,0.97330695,0.06542056
0.36600307,0.015384615,1.0,0.9849775,0.0,0.027681662,0.0028874814,0.0,0.0,0.0,0.0,0.0,0.0,0.01013715,0.0,0.0,1.0,0.0037615388,0.99110234,0.0
0.8369066,0.36923078,1.0,0.9424136,0.9589921,0.028670292,4.657228E-4,0.0,0.0,0.0,0.007418398,0.0,0.0,0.0,0.0,0.0,0.16666667,0.002816071,0.9550173,0.056074765
0.31470138,0.015384615,1.0,0.9479219,0.9678854,0.0321305,0.020119226,0.4,1.8630647E-4,0.0,0.068546,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0028059045,0.9678695,0.22429906
0.36906585,0.33846155,1.0,0.93490237,0.9594862,0.036579337,7.451565E-4,0.0,0.0026082906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002663576,0.945131,0.10280374
0.7427259,0.015384615,1.0,0.9579369,0.9782609,0.032624815,0.007917288,0.2,0.0,0.0,0.024332345,0.31944445,0.0,0.0,0.0,0.0,0.16666667,0.003100728,0.9802274,0.25233644
0.2580398,0.015384615,1.0,0.9619429,0.9812253,0.031636182,1.8628912E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0043728882,0.0,0.0,1.0,0.003070229,0.9688581,0.06542056
0.8928025,0.33846155,0.5,0.9629444,0.99604744,0.045477014,1.8628912E-4,0.0,0.0,0.0,0.00652819,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0032430564,0.97330695,0.028037382
0.09035222,0.015384615,1.0,0.95242864,0.98221344,0.042016808,7.451565E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09271523,0.0,0.33333334,0.0029380668,0.95304006,0.037383176
0.356049,0.50769234,1.0,0.9579369,0.9916008,0.04597133,0.0025149032,0.0,0.0,0.0,0.013946587,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0032837216,0.9713297,0.028037382
0.46401227,0.36923078,1.0,0.92138207,0.9387352,0.029164607,9.314456E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0059630293,0.0,0.0,1.0,0.0023992518,0.92486405,0.0
0.9992343,0.33846155,1.0,0.9549324,0.986166,0.043499753,9.314456E-5,0.2,0.0,0.0,0.0056379824,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.00323289,0.9713297,0.018691588
0.74502295,0.015384615,1.0,0.95443165,0.9777668,0.03559071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039753527,0.0,0.0,1.0,0.0030803953,0.97231835,0.08411215
0.780245,0.10769231,1.0,0.96244365,0.99357706,0.043499753,0.0045640836,0.4,1.8630647E-4,0.0,0.018991098,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.99555117,0.19626169
0.18070444,0.015384615,1.0,0.97295946,0.0,0.03954523,0.0,0.2,0.0,0.0,0.0035608308,0.11111111,0.0,0.0,0.0,0.0,0.16666667,0.0033955511,0.9935739,0.12149533
0.98009187,0.16923077,1.0,0.98898345,0.0,0.023727138,6.5201195E-4,0.0,0.0025151374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003863202,0.99703413,0.018691588
0.8039816,0.015384615,1.0,0.9634452,0.9945652,0.043499753,7.451565E-4,0.2,0.0,0.0,0.008011869,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.003293888,0.9738013,0.028037382
0.71898925,0.015384615,1.0,0.9639459,0.99703556,0.045477014,1.8628912E-4,0.0,0.0,0.0,0.00652819,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033955511,0.9738013,0.009345794
0.94640124,0.5538462,1.0,0.9849775,0.0,0.027681662,0.0019560358,0.4,0.0,0.0,0.010979229,0.0,0.014563107,1.9876764E-4,0.0,0.0,0.16666667,0.0037208735,0.99703413,0.056074765
0.0,0.015384615,1.0,0.9354031,0.9550395,0.031636182,0.008196721,0.0,0.0,0.0,0.032047477,0.0,0.0,0.0,0.0,0.0,0.16666667,0.002907568,0.95353436,0.08411215
0.34303215,0.015384615,0.5,0.96244365,0.9920949,0.042016808,0.0019560358,0.2,0.0,0.0,0.011275965,0.041666668,0.0,0.0,0.0,0.0,0.16666667,0.0032227237,0.97231835,0.056074765
0.1891271,0.015384615,0.5,0.98597896,0.0,0.02669303,0.0057749627,0.0,0.0,0.0,0.0,0.0,0.0,0.016298946,0.0,0.0,1.0,0.0037005409,0.99703413,0.1682243
0.7641654,0.36923078,1.0,0.94441664,0.97381425,0.04152249,8.38301E-4,0.4,1.8630647E-4,0.0,0.005934718,0.0,0.0,0.0013913735,0.0,0.0,0.16666667,0.0028669026,0.9698468,0.093457945
0.2143951,0.015384615,1.0,0.98748124,0.0,0.025210084,0.0057749627,0.0,0.0,0.0,0.0,0.0,0.0,0.016298946,0.0,0.0,1.0,0.0037005409,0.99703413,0.1682243
0.53292495,0.015384615,0.5,0.97596395,0.0,0.036579337,9.314456E-4,0.0,0.0,0.0,0.008902078,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0034870482,0.9777558,0.0
0.8744257,0.10769231,1.0,0.9519279,0.98221344,0.04251112,0.0021423248,0.2,0.0,0.0,0.012462908,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0029990647,0.99110234,0.19626169
0.67457885,0.015384615,1.0,0.9599399,0.0,0.05239743,6.5201195E-4,0.0,0.0,0.0,0.008011869,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033650522,0.97182405,0.0
0.25344563,0.36923078,1.0,0.94291437,0.9733202,0.04251112,0.006520119,0.0,0.0,0.0,0.026706232,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0027652392,0.9644093,0.1588785
0.80474734,0.015384615,1.0,0.9669504,0.99110675,0.036579337,0.0038189269,0.0,0.0,0.0,0.0,0.0,0.0,0.012124826,0.0,0.0,1.0,0.0033447195,0.982699,0.10280374
0.6630934,0.015384615,1.0,0.9734602,0.0,0.039050914,0.0,0.2,0.0,0.0,0.0056379824,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0033853848,0.9802274,0.056074765
0.949464,0.36923078,1.0,0.9404106,0.972332,0.04399407,9.314456E-5,0.0,0.0,0.0,0.006231454,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0028059045,0.9520514,0.009345794
0.012251149,0.015384615,1.0,0.9654482,0.9906126,0.03756797,9.314456E-4,0.2,0.0,0.0,0.0071216617,0.083333336,0.0,0.0,0.0,0.0,0.16666667,0.003293888,0.9836876,0.093457945
0.026799388,0.13846155,1.0,0.9168753,0.9451581,0.040039547,9.314456E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0041741203,0.0,0.0,1.0,0.002338254,0.9218982,0.0
0.31087288,0.015384615,1.0,0.9669504,0.99703556,0.04251112,7.451565E-4,0.2,0.0,0.018276762,0.006231454,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033548858,0.9777558,0.093457945
0.29785606,0.015384615,1.0,0.9559339,0.9846838,0.041028176,4.657228E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.004969191,0.0,0.0,1.0,0.002694075,0.96638656,0.046728972
0.2656968,0.015384615,0.5,0.96945417,0.9733202,0.016312407,4.657228E-4,0.2,0.0,0.0,0.0050445106,0.11111111,0.0,0.0,0.0,0.0,0.16666667,0.0033040543,0.97330695,0.06542056
0.19372128,0.015384615,1.0,0.9704557,0.9871541,0.029164607,0.017883755,0.2,0.0,0.2845953,0.030563798,0.0,0.0,0.0,0.0,0.0,0.5,0.0032532227,0.99110234,0.22429906
0.18453293,0.10769231,1.0,0.9023535,0.92391306,0.03311913,0.0139716845,0.0,0.0,0.0,0.0,0.0,0.0,0.0337905,0.0,0.0,1.0,0.0020840957,0.92436975,0.06542056
0.56661564,0.015384615,1.0,0.9384076,0.958498,0.0321305,0.007265276,0.0,0.0,0.0,0.0,0.0,0.0,0.019479228,0.0,0.0,1.0,0.0027449066,0.95402867,0.1495327
0.87519145,0.10769231,1.0,0.9914872,0.0,0.02125556,0.0018628913,0.0,0.0,0.0,0.0,0.0,0.0,0.0079507055,0.0,0.0,1.0,0.003832703,0.9990114,0.009345794
0.29019907,0.36923078,1.0,0.9744617,0.0,0.038062282,1.8628912E-4,0.0,0.0,0.0,0.00652819,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0034972145,0.9822047,0.018691588
0.18147014,0.10769231,1.0,0.9699549,0.0,0.04251112,0.02123696,0.6,1.8630647E-4,0.0,0.07121662,0.027777778,0.0,7.9507055E-4,0.0,0.0,0.16666667,0.0033142206,0.9876421,0.21495327
0.38820827,0.10769231,1.0,0.96745116,0.9965415,0.04152249,1.8628912E-4,0.4,1.8630647E-4,0.0,0.0053412463,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.003476882,0.9960455,0.07476635
0.10030628,0.015384615,0.5,0.96444666,0.993083,0.041028176,0.0018628913,0.0,0.0,0.0,0.011869436,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.9713297,0.009345794
0.5214395,0.36923078,1.0,0.9404106,0.96590906,0.03756797,2.7943368E-4,0.2,0.0,0.0,0.00652819,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0029177342,0.9629263,0.056074765
0.49081165,0.06153846,1.0,0.9364046,0.9664032,0.042016808,0.001676602,0.0,0.003539823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026737424,0.9619377,0.10280374
0.072741196,0.9076923,1.0,0.9614422,0.9980237,0.04893722,0.0013971684,0.0,0.0032603634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003202391,0.97923875,0.13084112
0.59035224,0.36923078,1.0,0.9384076,0.9629447,0.036579337,8.38301E-4,0.0,0.0027014439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027652392,0.95353436,0.10280374
0.8820827,0.015384615,1.0,0.9749625,0.0,0.03756797,0.0015834576,0.0,0.0034466698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003476882,0.99159664,0.13084112
0.575804,0.72307694,1.0,0.9579369,0.99011856,0.044488385,0.0015834576,0.2,5.5891945E-4,0.0,0.009198813,0.0,0.0,0.0,0.0,0.0,0.16666667,0.002978732,0.97182405,0.07476635
0.34226647,0.9076923,1.0,0.9599399,0.99604744,0.048442908,0.0026080478,0.0,0.0,0.0,0.014243323,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003202391,0.981216,0.056074765
0.22281776,0.015384615,1.0,0.9424136,0.97183794,0.04152249,1.8628912E-4,0.2,0.0,0.0,0.0053412463,0.055555556,0.0,0.0,0.0,0.0,0.16666667,0.0028872353,0.9589718,0.093457945
0.118683,0.015384615,1.0,0.97596395,0.0,0.036579337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039753527,0.0,0.0,1.0,0.0034057174,0.9807217,0.07476635
0.65007657,0.092307694,1.0,0.9864797,0.0,0.026198715,9.314456E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0041741203,0.0,0.0,1.0,0.0036598756,0.9960455,0.028037382
0.20903522,0.015384615,1.0,0.9634452,0.98666006,0.03559071,0.0027011922,0.2,0.0,0.0,0.009198813,0.0,0.0,0.0035778175,0.0,0.0,0.16666667,0.0033853848,0.9752842,0.037383176
0.39509955,0.015384615,1.0,0.9504256,0.98073125,0.04251112,0.0022354694,0.0,0.0,0.0,0.01305638,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0031210606,0.962432,0.037383176
0.43950996,0.33846155,1.0,0.9484226,0.9802371,0.04399407,9.314456E-5,0.0,0.0,0.0,0.006231454,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0029685658,0.9525457,0.0
0.474732,0.015384615,1.0,0.96244365,0.9906126,0.04053386,9.314456E-5,0.0,0.0,0.0,0.006231454,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003263389,0.9703411,0.009345794
0.78101075,0.015384615,1.0,0.96895343,0.99950594,0.043005437,0.0011177347,0.2,0.0,0.0,0.009198813,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.003263389,0.97825015,0.046728972
0.4754977,0.015384615,1.0,0.9684527,0.0,0.04399407,6.5201195E-4,0.0,0.0,0.0,0.008011869,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033955511,0.97330695,0.0
0.7434916,0.015384615,1.0,0.9619429,0.0,0.05042017,1.8628912E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0043728882,0.0,0.0,1.0,0.0032532227,0.96688086,0.009345794
0.3782542,0.33846155,1.0,0.93490237,0.95652175,0.033613447,8.38301E-4,0.0,0.0,0.0,0.008605341,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0026127445,0.9382106,0.037383176
0.8614089,0.50769234,1.0,0.9719579,0.99110675,0.031636182,4.657228E-4,0.0,0.0,0.0,0.007418398,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0034057174,0.9836876,0.056074765
0.64012253,0.50769234,1.0,0.9684527,0.98666006,0.030647554,0.007265276,0.0,0.0,0.0,0.029080119,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.98566484,0.10280374
0.51454824,0.36923078,1.0,0.97396094,0.9916008,0.030153237,0.0013971684,0.2,0.0,0.0,0.009198813,0.055555556,0.0,0.0,0.0,0.0,0.16666667,0.0033650522,0.9896194,0.1682243
0.805513,0.015384615,1.0,0.9654482,0.99703556,0.04399407,0.003353204,0.4,6.5207266E-4,0.0,0.013353116,0.055555556,0.0,0.0,0.0,0.0,0.16666667,0.003293888,0.98467624,0.12149533
0.2641654,0.33846155,1.0,0.9559339,0.9851779,0.04152249,9.314456E-5,0.0,0.0,0.0,0.006231454,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0035073808,0.9822047,0.018691588
0.9816233,0.50769234,1.0,0.9619429,0.9940711,0.044488385,0.0019560358,0.0,0.0,0.0,0.0,0.0,0.0,0.008149473,0.0,0.0,1.0,0.0030600626,0.9688581,0.056074765
0.8062787,0.015384615,1.0,0.97095644,0.0,0.04152249,0.001676602,0.0,0.0,0.0,0.011275965,0.0,0.0,0.0,0.0,0.0,0.16666667,0.00342605,0.97973305,0.009345794
0.32695252,0.015384615,1.0,0.96945417,0.0,0.043005437,0.0055886735,0.0,0.0,0.0,0.023738872,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0034362164,0.9752842,0.0
0.96630937,0.015384615,1.0,0.92288435,0.9594862,0.048442908,6.5201195E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0053667263,0.0,0.0,1.0,0.0023789192,0.95946616,0.10280374
0.029862175,0.33846155,1.0,0.93790686,0.9421937,0.016312407,0.0020491802,0.0,0.0,0.0,0.012462908,0.0,0.0,0.0,0.0,0.0,0.16666667,0.002633077,0.9382106,0.037383176
0.6094946,0.33846155,1.0,0.95142716,0.9846838,0.045477014,0.0027011922,0.2,0.0,0.0,0.013946587,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.0030498963,0.9747899,0.056074765
0.719755,0.015384615,1.0,0.9629444,0.9940711,0.043499753,0.0015834576,0.2,0.0,0.0,0.0106824925,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0033345532,0.9738013,0.037383176
0.030627871,0.015384615,1.0,0.9529294,0.97875494,0.038062282,0.001490313,0.2,0.0,0.0,0.009495549,0.055555556,0.0,0.0,0.0,0.0,0.16666667,0.003293888,0.97281265,0.056074765
0.10490046,0.015384615,1.0,0.97396094,0.0,0.038556598,0.0041915053,0.0,0.0,0.0,0.019287834,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0034565493,0.9940682,0.1682243
0.65390503,0.2,1.0,0.95543313,0.9629447,0.019772615,0.0039120717,0.0,0.0,0.0,0.018397626,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0030600626,0.9574889,0.009345794
0.4333844,0.015384615,1.0,0.9664497,0.0,0.04597133,0.03884128,0.4,1.8630647E-4,0.0,0.12522255,0.18055555,0.0,0.0,0.0,0.0,0.16666667,0.0032430564,0.9990114,0.5140187
0.7664625,0.015384615,1.0,0.9649474,0.98567194,0.03311913,0.0011177347,0.4,1.8630647E-4,0.005221932,0.008308605,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003293888,0.99110234,0.20560747
0.9839204,0.015384615,0.5,0.9614422,0.9975296,0.048442908,0.001676602,0.0,0.0,0.0,0.011275965,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003202391,0.9738013,0.028037382
0.45712098,0.015384615,0.5,0.96945417,0.0,0.043005437,6.5201195E-4,0.2,0.0,0.0,0.0026706231,0.0,0.08737864,0.0,0.0,0.0,0.6666667,0.00342605,0.99703413,0.12149533
0.039816234,0.10769231,1.0,0.9699549,0.0,0.04251112,0.0021423248,0.2,2.7945972E-4,0.0,0.011869436,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003324387,0.9960455,0.08411215
0.46094945,0.015384615,1.0,0.9684527,0.9846838,0.028670292,0.0056818184,0.2,0.0,0.06266318,0.016913947,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033345532,0.9836876,0.1588785
0.4816233,0.015384615,1.0,0.9634452,0.98764825,0.036579337,0.0013971684,0.0,0.0,0.0,0.010385756,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003202391,0.9742956,0.056074765
0.07963247,0.26153848,1.0,0.9584377,0.9748024,0.028670292,0.0038189269,0.0,0.0,0.0,0.01810089,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0030803953,0.9752842,0.10280374
0.20061256,0.015384615,1.0,0.9654482,0.9851779,0.0321305,0.0055886735,0.2,0.0,0.0,0.020474777,0.15277778,0.0,0.0,0.0,0.0,0.16666667,0.0033040543,0.9841819,0.17757009
0.95712095,0.2769231,1.0,0.97095644,0.0,0.04152249,0.0027943368,0.2,0.0,0.020887729,0.012462908,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.981216,0.12149533
0.5788668,0.015384615,1.0,0.9519279,0.97529644,0.03559071,0.0102459015,0.0,0.01210992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032227237,0.9802274,0.1495327
0.38744256,0.36923078,1.0,0.9634452,0.9945652,0.043499753,0.0011177347,0.2,0.0,0.0,0.009198813,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.9713297,0.037383176
0.86600304,0.015384615,1.0,0.96444666,0.99950594,0.047454275,1.8628912E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0043728882,0.0,0.0,1.0,0.0032532227,0.9703411,0.046728972
0.931853,0.33846155,1.0,0.93440163,0.9604743,0.038062282,0.012481371,0.4,2.7945972E-4,0.0,0.04272997,0.097222224,0.0,0.0,0.0,0.0,0.16666667,0.0027042413,0.9653979,0.25233644
0.6431853,0.015384615,1.0,0.96244365,0.98418975,0.03410776,0.0051229508,0.0,0.0,0.0,0.022255193,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.9738013,0.046728972
0.046707503,0.75384617,1.0,0.95242864,0.9782609,0.038062282,0.010059613,0.0,0.0,0.0,0.037982196,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0032735553,0.9698468,0.018691588
0.058192957,0.10769231,1.0,0.9784677,0.0,0.03410776,0.0022354694,0.2,0.0,0.0,0.012759644,0.013888889,0.0,0.0,0.0,0.0,0.16666667,0.0034972145,0.99060804,0.10280374
0.037519142,0.015384615,1.0,0.9649474,0.99110675,0.038556598,9.314456E-5,0.2,0.0,0.005221932,0.0056379824,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0033142206,0.9767672,0.06542056
0.25191423,0.36923078,0.5,0.9534301,0.9896245,0.048442908,0.0010245901,0.0,0.0,0.0,0.009198813,0.0,0.0,0.0,0.0,0.0,0.16666667,1.0,0.0,0.0
0.3315467,0.015384615,0.5,0.9273911,0.9555336,0.040039547,0.0064269747,0.0,0.0,0.0,0.0,0.0,0.0,0.01769032,0.0,0.0,1.0,0.0026534097,0.9456253,0.12149533
0.022970904,0.015384615,1.0,0.9649474,0.0,0.047454275,0.013226528,0.4,9.3153234E-5,0.0,0.045400593,0.11111111,0.0,0.0,0.0,0.0,0.16666667,0.0032125574,0.99555117,0.3271028
0.2113323,0.015384615,1.0,0.94641966,0.965415,0.031141868,0.016859166,0.2,0.017047042,0.0,0.0053412463,0.0,0.0,0.0,0.0,0.0,0.0,0.00284657,0.963915,0.26168224
0.37901992,0.015384615,1.0,0.9714572,0.0,0.041028176,0.0047503724,0.2,0.0,0.028720627,0.017804155,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003293888,0.97973305,0.14018692
0.70214397,0.50769234,1.0,0.96795195,0.0,0.044488385,0.005868107,0.2,0.0,0.0,0.013946587,0.5,0.0,0.0,0.0,0.0,0.16666667,0.0033752185,0.99703413,0.12149533
0.69754976,0.63076925,1.0,0.9744617,0.0,0.038062282,4.657228E-4,0.0,0.0,0.0,0.007418398,0.0,0.0,0.0,0.0,0.0,0.16666667,0.003771705,0.99159664,0.0
0.6707504,0.015384615,1.0,0.9784677,0.9940711,0.028175976,0.001490313,0.4,0.0,0.0,0.008605341,0.06944445,0.009708738,0.0,0.0,0.0,0.16666667,0.0034565493,0.99209094,0.18691589
0.2381317,0.015384615,1.0,0.9629444,0.9955534,0.044982698,0.20352086,0.4,0.0014904517,0.0,0.6445104,0.2361111,0.0,0.0,0.0,0.0,0.16666667,0.0031820585,0.9945625,0.46728972
0.15926494,0.015384615,1.0,0.94742113,0.9743083,0.039050914,0.001676602,0.0,0.0,0.0,0.0,0.0,0.0,0.0075531704,0.0,0.0,1.0,0.0030295637,0.9555116,0.009345794
0.26493108,0.33846155,1.0,0.95092636,0.97628456,0.03756797,0.0019560358,0.0,0.0,0.0,0.012166172,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0031922248,0.9634207,0.0
0.054364473,0.015384615,1.0,0.9484226,0.98073125,0.044488385,0.0035394933,0.0,0.0,0.0,0.0,0.0,0.0,0.011528523,0.0,0.0,1.0,0.0028364037,0.97330695,0.17757009
0.06431853,0.36923078,1.0,0.97396094,0.0,0.038556598,0.001676602,0.2,0.0,0.0,0.009198813,0.097222224,0.0,0.0,0.0,0.0,0.16666667,0.00342605,0.9901137,0.10280374
0.29555896,0.015384615,1.0,0.94641966,0.9708498,0.036579337,0.001676602,0.4,0.0017699115,0.0,0.004451039,0.055555556,0.0,0.0,0.0,0.0,0.0,0.0029279005,0.9708354,0.12149533
0.143951,0.10769231,1.0,0.9744617,0.9980237,0.03608502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039753527,0.0,0.0,1.0,0.003446383,0.9836876,0.093457945
0.17534456,0.015384615,1.0,0.93590385,0.9609684,0.037073653,0.0010245901,0.0,0.0,0.0,0.0,0.0,0.0,0.006161797,0.0,0.0,1.0,0.002755073,0.9614434,0.093457945
0.63399696,0.36923078,1.0,0.97796696,0.98666006,0.02125556,0.02244784,0.2,0.0,0.0,0.07596439,0.06944445,0.0,0.0,0.0,0.0,0.16666667,0.003476882,0.9886308,0.18691589
0.2588055,0.36923078,1.0,0.9414121,0.9575099,0.028175976,0.014344262,0.2,0.0,0.0,0.051038574,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.0027347403,0.95699453,0.20560747
0.73200613,0.26153848,1.0,0.9704557,0.99703556,0.039050914,0.0045640836,0.4,0.0,0.01305483,0.018397626,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.0033548858,0.9871478,0.1495327
0.7542113,0.015384615,1.0,0.96745116,0.9916008,0.036579337,0.008662445,0.4,9.3153234E-5,0.0,0.03264095,0.027777778,0.0,0.0,0.0,0.0,0.16666667,0.0033345532,0.9886308,0.13084112
0.72128636,0.36923078,1.0,0.94091135,0.958498,0.029658923,0.011829359,0.4,2.7945972E-4,0.0,0.038575668,0.19444445,0.0,0.0,0.0,0.0,0.16666667,0.002724574,0.96638656,0.317757
0.9686064,0.015384615,1.0,0.9654482,0.9990119,0.04597133,0.003353204,0.0,0.0,0.0,0.0,0.0,0.0,0.011130988,0.0,0.0,1.0,0.0032430564,0.9822047,0.10280374
0.9869832,0.33846155,1.0,0.9654482,0.96936756,0.016312407,0.0,0.4,0.0,0.0,0.003264095,0.041666668,0.0,0.0011926058,0.0,0.0,0.16666667,0.0032735553,0.9752842,0.046728972
0.6255743,0.015384615,1.0,0.9774662,0.0,0.035096392,0.0013971684,0.0,0.0,0.0,0.0,0.0,0.0,0.0069568674,0.0,0.0,1.0,0.0034972145,1.0,0.3084112
0.6546708,0.36923078,1.0,0.92989486,0.9486166,0.030647554,0.0018628913,0.0,0.0,0.0,0.011869436,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0024907487,0.9411765,0.056074765
0.88361406,0.015384615,1.0,0.9719579,0.0,0.04053386,5.5886735E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.005167959,0.0,0.0,1.0,0.0034667156,0.9831933,0.037383176
